Date,Open,High,Low,Close,symbol,shortName,longName,financialCurrency,sector,currency,industry,country,market
2021-06-02 00:00:00,181.19877098192833,181.23813187634346,177.61632888974043,177.63601684570312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-03 00:00:00,177.1537702149347,181.01178385306972,176.27784384068352,180.09649658203125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-04 00:00:00,180.52951107690845,181.39560090726806,175.8546203182799,176.7600860595703,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-07 00:00:00,177.69505333323863,179.63390387913998,174.69327850195668,175.14601135253906,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-08 00:00:00,175.1558437797985,178.06903025695232,173.9059214983968,176.1695556640625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-09 00:00:00,175.74638063870253,176.97661509459027,174.20119895370254,175.7955780029297,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-10 00:00:00,177.2817064708122,177.3998041700656,170.2742809707452,170.3628692626953,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-11 00:00:00,172.14423657640913,173.2662097084188,171.0124119583452,171.48483276367188,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-14 00:00:00,171.23879987575006,172.19346301539656,167.8531922486545,169.0145263671875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-15 00:00:00,169.31960647920425,170.49079197648035,168.17796042226692,169.33929443359375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-16 00:00:00,168.67990660530234,169.5656694091121,166.97726631830736,167.68588256835938,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-17 00:00:00,167.93192773920904,168.58148011384105,161.70201869822998,163.42434692382812,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-18 00:00:00,162.03664451927483,164.58568677792897,160.42257746936326,163.21766662597656,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-21 00:00:00,164.85141377275946,166.93788656236964,164.47741770008966,166.26864624023438,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-22 00:00:00,167.08552103330902,167.81381019369377,165.45176613067255,167.2134552001953,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-23 00:00:00,167.0363027425895,168.82751617320278,166.20958885153723,167.63665771484375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-24 00:00:00,169.4672488175932,174.26023715932757,168.85705737035246,173.1185760498047,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-25 00:00:00,178.13793924646274,178.51193530573244,174.12245240499382,174.80154418945312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-28 00:00:00,174.80155195110623,175.3625310474101,172.78396446323768,174.1913604736328,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-29 00:00:00,175.35269673962833,176.602619152692,170.40223448666032,171.34706115722656,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-06-30 00:00:00,170.4907912533485,171.53402756893155,168.6995778667364,171.31752014160156,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-01 00:00:00,171.87850355519754,172.7150689330929,170.37269788899337,171.08131408691406,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-02 00:00:00,170.57940818535002,170.72703032366357,168.1287755667646,168.27639770507812,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-06 00:00:00,167.86302270055188,168.88658614147545,164.5167911058239,168.32559204101562,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-07 00:00:00,168.237014867703,172.5280729993907,168.07954126236356,171.68167114257812,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-08 00:00:00,169.57551079716234,171.16005328728696,169.28025154097267,170.13648986816406,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-09 00:00:00,172.4001203153196,173.8567135913429,171.5635699617799,172.16390991210938,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-12 00:00:00,170.19555182657643,172.48871070120134,169.0932665372329,171.97694396972656,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-13 00:00:00,171.80961993342402,171.81945640216927,169.5164612449776,170.7860565185547,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-14 00:00:00,170.0577701488313,173.40401702595193,169.57552783220288,173.1776580810547,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-15 00:00:00,172.69540671066494,174.72283085000183,172.32141060117155,173.86659240722656,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-16 00:00:00,174.00435465161644,174.37833569325224,172.23281413133506,172.57728576660156,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-19 00:00:00,170.05775423492761,170.45143825172462,166.12100417201583,168.05001831054688,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-20 00:00:00,168.4535577678287,173.50243008022218,168.4535577678287,171.58326721191406,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-21 00:00:00,172.5772901269444,174.03388347264047,171.87851036996622,173.5614776611328,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-22 00:00:00,173.49256374422538,174.00434542684357,171.53402529820247,173.26620483398438,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-23 00:00:00,174.15198033072073,175.61842515588833,173.19731722576415,175.3231658935547,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-26 00:00:00,175.58890059641155,175.95304517642083,173.1284317747058,173.20716857910156,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-27 00:00:00,171.5734333996964,174.1815246435013,169.80189264092724,173.86659240722656,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-28 00:00:00,174.27008744672116,180.97240190404804,172.19345122562856,180.0866241455078,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-29 00:00:00,181.0905238667063,182.89158903117763,177.70491601770084,179.72250366210938,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-07-30 00:00:00,179.18118129905898,180.94288540713077,176.45497760577786,177.1439208984375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-02 00:00:00,178.23637150419563,180.48031791921446,176.59276507851436,176.7404022216797,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-03 00:00:00,176.907713606587,178.27573371194032,174.57519389899082,177.99032592773438,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-04 00:00:00,168.43385550228,178.8563979780739,167.63666599528023,176.8191375732422,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-05 00:00:00,177.72458070029472,178.48240928082927,172.17376379636661,174.98854064941406,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-06 00:00:00,176.67150689918998,178.86625601295776,175.5298607208632,178.29542541503906,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-09 00:00:00,178.7186052135842,182.65535522884466,177.3210607602679,180.33267211914062,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-10 00:00:00,180.50983581942114,186.65115630484524,180.47045990899628,184.377685546875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-11 00:00:00,186.60196297565756,190.79459647592813,186.48385025934022,190.35171508789062,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-12 00:00:00,190.35171350714535,190.89301965136713,187.47788772578863,189.3183135986328,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-13 00:00:00,188.84591916037067,189.20022729269357,186.49371142613316,186.78895568847656,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-16 00:00:00,185.78508650315493,187.1235821609387,184.0725947738182,184.82057189941406,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-17 00:00:00,184.15986817707807,185.6883734391171,181.50717476339457,182.63136291503906,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-18 00:00:00,182.05941583618574,184.33737498050078,180.46188917334828,181.7142791748047,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-19 00:00:00,179.7025553877218,182.34539293144715,179.0122670525851,180.767578125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-20 00:00:00,180.72813522329184,182.16787728127713,179.9490837265617,180.84646606445312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-23 00:00:00,181.8424506081909,183.12442321423376,180.39283762978837,182.37496948242188,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-24 00:00:00,182.97652178583985,184.3472426126747,181.44801646380563,183.78514099121094,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-25 00:00:00,183.96264833836912,189.19899890159135,183.5583312208339,186.95062255859375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-26 00:00:00,186.80270392644294,186.80270392644294,184.16973714862496,184.92906188964844,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-27 00:00:00,186.46740405879967,187.04921741572667,184.83042389276002,185.3432159423828,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-30 00:00:00,186.08281213554895,186.6449137123581,183.36109752178788,183.45970153808594,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-08-31 00:00:00,184.67266841035365,185.11642413904735,182.32567293584515,183.3512420654297,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-01 00:00:00,183.76541936166961,184.45570768220855,181.42827991241782,183.27235412597656,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-02 00:00:00,183.27236152063202,183.8739017343347,179.39686078719458,180.46188354492188,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-03 00:00:00,180.21533421580602,180.21533421580602,176.29053935826332,177.80917358398438,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-07 00:00:00,176.537084395489,177.30626497331724,173.62800246168646,174.5944061279297,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-08 00:00:00,173.9139828163805,174.64372483371304,172.52353514222276,173.55897521972656,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-09 00:00:00,172.9672908762507,175.8073516494822,172.6615928160794,173.55897521972656,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-10 00:00:00,174.68315013663945,178.36141256143205,174.64371153875038,175.22552490234375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-13 00:00:00,176.4286227658886,177.8486531851861,174.24926759932487,175.4622039794922,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-14 00:00:00,175.4227548517221,175.4227548517221,172.64187465342545,173.29270935058594,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-15 00:00:00,173.292698417686,173.7660518639577,172.0304526552744,172.5531005859375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-16 00:00:00,172.30658439009966,172.7010456329043,170.03848114723596,170.13710021972656,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-17 00:00:00,169.21013958129342,170.41322007112578,167.23787845660536,167.52386474609375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-20 00:00:00,164.75282339151187,168.09580505342217,164.00335461074593,167.07022094726562,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-21 00:00:00,168.13524609556077,170.54140686365233,165.78825074846216,169.1805419921875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-22 00:00:00,170.9358695224248,172.4052094898188,170.7583732423259,171.833251953125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-23 00:00:00,172.80952527871807,178.3022646901573,171.88256014194405,176.2313995361328,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-24 00:00:00,175.55095594703448,176.81320178415226,173.21381642831895,173.61813354492188,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-27 00:00:00,173.9435648052232,177.71059067888882,173.9435648052232,175.75804138183594,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-28 00:00:00,175.8467891388494,177.23722163808145,173.86465730335522,174.5450897216797,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-29 00:00:00,174.25913374176378,174.25913374176378,170.96544631370952,171.35003662109375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-09-30 00:00:00,171.82337191565432,171.82337191565432,166.42923724799425,166.81382751464844,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-01 00:00:00,166.6560557469007,171.3401756569467,164.9204714708919,170.54141235351562,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-04 00:00:00,169.77223212495662,171.3993414467506,168.30289224884123,169.1115264892578,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-05 00:00:00,169.04249341199787,169.1411124837239,165.80798648186595,166.9321746826172,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-06 00:00:00,168.598731769691,172.355886544436,168.56914905864238,172.286865234375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-07 00:00:00,173.59840966482912,176.81320478177994,173.14479805322688,174.19009399414062,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-08 00:00:00,174.5056670191131,175.79749561926369,172.8489598870116,173.00674438476562,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-11 00:00:00,172.57284677789923,173.6575964050807,169.39750519341325,169.49612426757812,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-12 00:00:00,168.41136856528223,169.98918341205538,168.07608780066917,168.46067810058594,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-13 00:00:00,168.87484899410404,169.96945445662365,166.51799768886096,168.1155242919922,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-14 00:00:00,169.3186035206863,174.03230609800846,169.12138043049038,173.8350830078125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-15 00:00:00,175.47206037697475,175.77775841885372,173.8843896990472,174.47605895996094,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-18 00:00:00,175.43262657705185,178.81506233751585,174.57469777573766,178.0360107421875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-19 00:00:00,178.36142042642726,178.66711847680693,176.60610932340546,177.3752899169922,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-20 00:00:00,177.3752793351689,183.41040792493584,177.2372216739705,183.13429260253906,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-21 00:00:00,183.03568441114854,183.03568441114854,180.39284682201904,181.8917694091797,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-22 00:00:00,182.3848401701717,183.9133455149825,181.88191901228183,182.59193420410156,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-25 00:00:00,183.4893030847029,188.8144015837913,181.94107102999666,188.22271728515625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-26 00:00:00,188.86370229879168,188.86370229879168,185.54043255049524,186.50685119628906,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-27 00:00:00,186.4772883182553,187.74939007490528,182.20734133884508,182.46372985839844,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-28 00:00:00,184.44585230197842,188.28189955728527,184.18946377477278,186.25047302246094,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-10-29 00:00:00,184.8304153130851,187.73951205699547,184.7613940089848,187.4831085205078,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-01 00:00:00,188.35093057040262,189.18914753683032,184.12043723226705,185.55032348632812,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-02 00:00:00,185.6883708134716,194.26770290704158,184.43598090132383,192.3052978515625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-03 00:00:00,192.30529656150165,194.22826300596532,191.30931020883415,192.29544067382812,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-04 00:00:00,190.175279287514,193.69575746542432,187.44369349819283,191.2895965576172,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-05 00:00:00,193.87326291660463,197.67972726022685,192.59129025322065,193.3407440185547,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-08 00:00:00,203.63596151694142,204.6220920811881,197.44306277724488,202.90621948242188,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-09 00:00:00,207.24519025898002,207.24519025898002,200.10559999555744,202.92593383789062,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-10 00:00:00,201.81158234124445,202.92591451937815,196.35828237897053,197.502197265625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-11 00:00:00,196.8612469445731,198.75461579907846,195.5102378560342,196.49636840820312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-12 00:00:00,197.22609575802946,199.75058737618713,196.3582961216039,199.47447204589844,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-15 00:00:00,200.55133130930594,200.8081896564934,198.91135128756034,199.50411987304688,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-16 00:00:00,202.21819201818428,203.55526707918654,201.50973316392327,202.50755310058594,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-17 00:00:00,202.0086363653047,202.1882518651596,200.8511616234237,201.5895538330078,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-18 00:00:00,201.310157886479,202.51752662309514,197.90758849062917,198.15704345703125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-19 00:00:00,197.83775486396863,198.91540217773587,195.3432051262269,195.7223663330078,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-22 00:00:00,196.3410277616505,200.64162913345692,196.3410277616505,197.72799682617188,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-23 00:00:00,198.86550270958517,199.94314999393663,196.81996893536777,199.5540008544922,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-24 00:00:00,199.03513728080566,201.71927525611252,198.1770115551558,201.44985961914062,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-26 00:00:00,197.00955853243948,198.4264609277067,193.78660459972275,197.01953125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-29 00:00:00,198.2568404782989,200.47200189792977,197.91758536281182,198.9154052734375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-11-30 00:00:00,197.01952947094983,197.9574825809514,190.5536610032579,191.22219848632812,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-12-01 00:00:00,194.46511219968232,195.6824536487602,188.48816574807935,188.5679931640625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-12-02 00:00:00,189.24653120847088,196.480725686848,188.62787249972243,195.38311767578125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-12-03 00:00:00,194.97400228382577,197.54837945175353,188.79750989498865,190.95278930664062,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-12-06 00:00:00,193.67685241872843,200.01299977072026,191.86081285742245,197.14926147460938,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-12-07 00:00:00,199.42428148624242,201.54964269919074,199.06506572103316,199.32449340820312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-12-08 00:00:00,199.30455690270543,200.61169856576146,198.42647049829122,200.08285522460938,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-12-09 00:00:00,199.74357424744204,202.29800590381393,199.36441305023732,200.881103515625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-12-10 00:00:00,202.55744128845785,205.461100874354,201.81904907547897,205.0120849609375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-12-13 00:00:00,204.55307846282534,205.27151000522443,201.0607088305332,203.425537109375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-12-14 00:00:00,202.76698112442617,204.8823543624966,201.69930656242312,203.6949462890625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
